pl_hostname,pl_letter,pl_name,pl_discmethod,pl_controvflag,pl_pnum,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbpern,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbsmaxlim,pl_orbsmaxn,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbeccenlim,pl_orbeccenn,pl_orbincl,pl_orbinclerr1,pl_orbinclerr2,pl_orbincllim,pl_orbincln,pl_bmassj,pl_bmassjerr1,pl_bmassjerr2,pl_bmassjlim,pl_bmassn,pl_bmassprov,pl_radj,pl_radjerr1,pl_radjerr2,pl_radjlim,pl_radn,pl_dens,pl_denserr1,pl_denserr2,pl_denslim,pl_densn,pl_ttvflag,pl_kepflag,pl_k2flag,ra_str,dec_str,ra,st_raerr,dec,st_decerr,st_posn,st_dist,st_disterr1,st_disterr2,st_distlim,st_distn,st_optmag,st_optmagerr,st_optmaglim,st_optband,gaia_gmag,gaia_gmagerr,gaia_gmaglim,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_teffn,st_mass,st_masserr1,st_masserr2,st_masslim,st_massn,st_rad,st_raderr1,st_raderr2,st_radlim,st_radn,pl_nnotes,rowupdate,pl_facility
Kepler-201,c,Kepler-201 c,Transit,0,2,151.88405800,0.00201400,-0.00201400,0,4,0.573000,,,0,1,,,,,0,,,,,0,,,,,0,,0.254,0.054,-0.054,0,3,,,,,0,1,1,0,19h34m30.25s,+41d16m22.2s,293.626040,0.000017,41.272827,0.000017,2,648.18,9.91,-9.91,0,3,13.004,,0,Kepler-band,12.920,,0,6065.00,117.00,-117.00,0,6,,,,,2,1.23,0.24,-0.24,0,6,1,2014-05-14,Kepler
Kepler-202,b,Kepler-202 b,Transit,0,2,4.06942700,0.00000700,-0.00000700,0,4,0.045000,,,0,1,,,,,0,,,,,0,,,,,0,,0.145,0.009,-0.009,0,3,,,,,0,0,1,0,18h51m53.62s,+41d19m19.2s,282.973419,0.000017,41.322006,0.000017,2,287.48,1.12,-1.12,0,3,13.872,,0,Kepler-band,13.843,,0,4668.00,100.00,-100.00,0,6,,,,,1,0.67,0.03,-0.03,0,6,1,2014-05-14,Kepler
Kepler-202,c,Kepler-202 c,Transit,0,2,16.28249300,0.00003800,-0.00003800,0,4,0.113000,,,0,1,,,,,0,,,,,0,,,,,0,,0.165,0.009,-0.009,0,3,,,,,0,0,1,0,18h51m53.62s,+41d19m19.2s,282.973419,0.000017,41.322006,0.000017,2,287.48,1.12,-1.12,0,3,13.872,,0,Kepler-band,13.843,,0,4668.00,100.00,-100.00,0,6,,,,,1,0.67,0.03,-0.03,0,6,1,2014-05-14,Kepler
Kepler-203,b,Kepler-203 b,Transit,0,3,3.16269700,0.00000400,-0.00000400,0,4,0.043000,,,0,1,,,,,0,,,,,0,,,,,0,,0.229,0.046,-0.046,0,3,,,,,0,0,1,0,19h48m21.59s,+41d23m16.9s,297.089977,0.000017,41.388039,0.000017,2,717.73,9.83,-9.83,0,3,13.989,,0,Kepler-band,13.942,,0,5821.00,100.00,-100.00,0,6,,,,,3,1.11,0.21,-0.21,0,7,1,2014-05-14,Kepler
Kepler-203,c,Kepler-203 c,Transit,0,3,5.37064700,0.00000800,-0.00000800,0,5,0.061000,,,0,1,,,,,0,,,,,0,,,,,1,,0.220,0.042,-0.042,0,4,,,,,0,0,1,0,19h48m21.59s,+41d23m16.9s,297.089977,0.000017,41.388039,0.000017,2,717.73,9.83,-9.83,0,3,13.989,,0,Kepler-band,13.942,,0,5821.00,100.00,-100.00,0,6,,,,,3,1.11,0.21,-0.21,0,7,1,2014-05-14,Kepler
Kepler-203,d,Kepler-203 d,Transit,0,3,11.32972000,0.00008000,-0.00008000,0,5,0.100000,,,0,1,,,,,0,,,,,0,,,,,1,,0.128,0.025,-0.025,0,4,,,,,0,0,1,0,19h48m21.59s,+41d23m16.9s,297.089977,0.000017,41.388039,0.000017,2,717.73,9.83,-9.83,0,3,13.989,,0,Kepler-band,13.942,,0,5821.00,100.00,-100.00,0,6,,,,,3,1.11,0.21,-0.21,0,7,1,2014-05-14,Kepler
Kepler-204,b,Kepler-204 b,Transit,0,2,14.40097400,0.00005600,-0.00005600,0,4,0.117000,,,0,1,,,,,0,,,,,0,,,,,0,,0.226,0.048,-0.048,0,3,,,,,0,0,1,0,19h01m23.32s,+41d45m42.9s,285.347187,0.000019,41.761925,0.000017,2,700.59,7.30,-7.30,0,3,13.909,,0,Kepler-band,13.874,,0,5812.00,100.00,-100.00,0,6,,,,,2,1.24,0.26,-0.26,0,6,1,2014-05-14,Kepler
Kepler-204,c,Kepler-204 c,Transit,0,2,25.66059300,0.00028800,-0.00028800,0,4,0.173000,,,0,1,,,,,0,,,,,0,,,,,0,,0.160,0.035,-0.035,0,3,,,,,0,0,1,0,19h01m23.32s,+41d45m42.9s,285.347187,0.000019,41.761925,0.000017,2,700.59,7.30,-7.30,0,3,13.909,,0,Kepler-band,13.874,,0,5812.00,100.00,-100.00,0,6,,,,,2,1.24,0.26,-0.26,0,6,1,2014-05-14,Kepler
Kepler-205,b,Kepler-205 b,Transit,0,2,2.75564000,0.00000200,-0.00000200,0,5,0.032000,,,0,2,,,,,0,,,,,0,,,,,0,,0.135,0.012,-0.012,0,5,,,,,0,0,1,0,19h01m08.91s,+41d51m40.2s,285.287111,0.000019,41.861172,0.000019,2,160.46,0.35,-0.35,0,3,13.506,,0,Kepler-band,13.495,,0,4321.00,100.00,-100.00,0,8,,,,,3,0.55,0.02,-0.02,0,8,1,2014-05-14,Kepler
Kepler-205,c,Kepler-205 c,Transit,0,2,20.30654600,0.00003800,-0.00003800,0,5,0.122000,,,0,2,,,,,0,,,,,0,,,,,0,,0.146,0.011,-0.011,0,5,,,,,0,0,1,0,19h01m08.91s,+41d51m40.2s,285.287111,0.000019,41.861172,0.000019,2,160.46,0.35,-0.35,0,3,13.506,,0,Kepler-band,13.495,,0,4321.00,100.00,-100.00,0,8,,,,,3,0.55,0.02,-0.02,0,8,1,2014-05-14,Kepler
Kepler-206,b,Kepler-206 b,Transit,0,3,7.78198700,0.00005800,-0.00005800,0,3,0.078000,,,0,1,,,,,0,,,,,0,,,,,0,,0.107,0.021,-0.021,0,3,,,,,0,0,1,0,19h26m32.32s,+41d50m01.9s,291.634678,0.000019,41.833866,0.000017,2,604.81,5.05,-5.05,0,3,13.484,,0,Kepler-band,13.461,,0,5764.00,100.00,-100.00,0,6,,,,,2,1.19,0.23,-0.23,0,6,1,2014-05-14,Kepler
Kepler-206,c,Kepler-206 c,Transit,0,3,13.13747100,0.00006500,-0.00006500,0,4,0.111000,,,0,1,,,,,0,,,,,0,,,,,0,,0.158,0.030,-0.030,0,3,,,,,0,0,1,0,19h26m32.32s,+41d50m01.9s,291.634678,0.000019,41.833866,0.000017,2,604.81,5.05,-5.05,0,3,13.484,,0,Kepler-band,13.461,,0,5764.00,100.00,-100.00,0,6,,,,,2,1.19,0.23,-0.23,0,6,1,2014-05-14,Kepler
Kepler-206,d,Kepler-206 d,Transit,0,3,23.44281000,0.00045300,-0.00045300,0,4,0.163000,,,0,1,,,,,0,,,,,0,,,,,0,,0.106,0.021,-0.021,0,3,,,,,0,0,1,0,19h26m32.32s,+41d50m01.9s,291.634678,0.000019,41.833866,0.000017,2,604.81,5.05,-5.05,0,3,13.484,,0,Kepler-band,13.461,,0,5764.00,100.00,-100.00,0,6,,,,,2,1.19,0.23,-0.23,0,6,1,2014-05-14,Kepler
Kepler-207,b,Kepler-207 b,Transit,0,3,1.61186500,0.00000600,-0.00000600,0,3,0.029000,,,0,1,,,,,0,,,,,0,,,,,0,,0.140,0.027,-0.027,0,3,,,,,0,0,1,0,19h20m07.32s,+42d09m57.8s,290.030517,0.000022,42.166050,0.000017,2,898.20,10.22,-10.22,0,3,13.182,,0,Kepler-band,13.167,,0,5920.00,116.00,-116.00,0,6,,,,,1,1.59,0.30,-0.30,0,6,1,2014-05-14,Kepler
Kepler-207,c,Kepler-207 c,Transit,0,3,3.07157100,0.00001600,-0.00001600,0,2,0.044000,,,0,1,,,,,0,,,,,0,,,,,0,,0.134,0.026,-0.026,0,3,,,,,0,0,1,0,19h20m07.32s,+42d09m57.8s,290.030517,0.000022,42.166050,0.000017,2,898.20,10.22,-10.22,0,3,13.182,,0,Kepler-band,13.167,,0,5920.00,116.00,-116.00,0,6,,,,,1,1.59,0.30,-0.30,0,6,1,2014-05-14,Kepler
Kepler-207,d,Kepler-207 d,Transit,0,3,5.86807500,0.00000900,-0.00000900,0,4,0.068000,,,0,1,,,,,0,,,,,0,,,,,0,,0.295,0.056,-0.056,0,3,,,,,0,0,1,0,19h20m07.32s,+42d09m57.8s,290.030517,0.000022,42.166050,0.000017,2,898.20,10.22,-10.22,0,3,13.182,,0,Kepler-band,13.167,,0,5920.00,116.00,-116.00,0,6,,,,,1,1.59,0.30,-0.30,0,6,1,2014-05-14,Kepler
Kepler-208,b,Kepler-208 b,Transit,0,4,4.22864000,0.00001800,-0.00001800,0,4,0.054000,,,0,1,,,,,0,,,,,0,,,,,0,,0.145,0.027,-0.027,0,3,,,,,0,0,1,0,19h35m33.65s,+42d31m40.8s,293.890206,0.000017,42.528008,0.000017,2,793.01,9.20,-9.20,0,3,13.749,,0,Kepler-band,13.538,,0,6092.00,100.00,-100.00,0,5,,,,,2,1.31,0.24,-0.24,0,5,1,2014-05-14,Kepler
Kepler-208,c,Kepler-208 c,Transit,0,4,7.46662300,0.00006700,-0.00006700,0,4,0.079000,,,0,1,,,,,0,,,,,0,,,,,0,,0.124,0.023,-0.023,0,3,,,,,0,0,1,0,19h35m33.65s,+42d31m40.8s,293.890206,0.000017,42.528008,0.000017,2,793.01,9.20,-9.20,0,3,13.749,,0,Kepler-band,13.538,,0,6092.00,100.00,-100.00,0,5,,,,,2,1.31,0.24,-0.24,0,5,1,2014-05-14,Kepler
Kepler-208,d,Kepler-208 d,Transit,0,4,11.13178600,0.00013100,-0.00013100,0,3,0.103000,,,0,1,,,,,0,,,,,0,,,,,0,,0.107,0.021,-0.021,0,3,,,,,0,0,1,0,19h35m33.65s,+42d31m40.8s,293.890206,0.000017,42.528008,0.000017,2,793.01,9.20,-9.20,0,3,13.749,,0,Kepler-band,13.538,,0,6092.00,100.00,-100.00,0,5,,,,,2,1.31,0.24,-0.24,0,5,1,2014-05-14,Kepler
Kepler-208,e,Kepler-208 e,Transit,0,4,16.25945800,0.00017600,-0.00017600,0,4,0.132000,,,0,1,,,,,0,,,,,0,,,,,0,,0.132,0.025,-0.025,0,3,,,,,0,0,1,0,19h35m33.65s,+42d31m40.8s,293.890206,0.000017,42.528008,0.000017,2,793.01,9.20,-9.20,0,3,13.749,,0,Kepler-band,13.538,,0,6092.00,100.00,-100.00,0,5,,,,,2,1.31,0.24,-0.24,0,5,1,2014-05-14,Kepler
Kepler-209,b,Kepler-209 b,Transit,0,2,16.08784500,0.00004100,-0.00004100,0,4,0.122000,,,0,1,,,,,0,,,,,0,,,,,0,,0.202,0.030,-0.030,0,3,,,,,0,0,1,0,19h24m40.69s,+42d38m26.9s,291.169537,0.000017,42.640812,0.000017,2,586.68,5.70,-5.70,0,3,13.998,,0,Kepler-band,13.952,,0,5513.00,100.00,-100.00,0,6,,,,,1,0.94,0.14,-0.14,0,6,1,2014-05-14,Kepler
Kepler-209,c,Kepler-209 c,Transit,0,2,41.74988200,0.00010600,-0.00010600,0,4,0.231000,,,0,1,,,,,0,,,,,0,,,,,0,,0.277,0.045,-0.045,0,3,,,,,0,1,1,0,19h24m40.69s,+42d38m26.9s,291.169537,0.000017,42.640812,0.000017,2,586.68,5.70,-5.70,0,3,13.998,,0,Kepler-band,13.952,,0,5513.00,100.00,-100.00,0,6,,,,,1,0.94,0.14,-0.14,0,6,1,2014-05-14,Kepler
Kepler-210,b,Kepler-210 b,Transit,0,2,2.45323400,0.00000100,-0.00000100,0,6,0.032000,,,0,2,,,,,0,,,,,1,,,,,0,,0.262,0.019,-0.019,0,4,,,,,0,0,1,0,19h30m00.81s,+43d04m59.3s,292.503389,0.000019,43.083149,0.000017,2,234.33,0.83,-0.83,0,3,13.822,,0,Kepler-band,13.804,,0,4559.00,100.00,-100.00,0,8,,,,,3,0.65,0.03,-0.03,0,8,1,2014-05-14,Kepler
Kepler-210,c,Kepler-210 c,Transit,0,2,7.97251300,0.00000300,-0.00000300,0,6,0.070000,,,0,2,,,,,0,,,,,1,,,,,0,,0.323,0.017,-0.017,0,4,,,,,0,1,1,0,19h30m00.81s,+43d04m59.3s,292.503389,0.000019,43.083149,0.000017,2,234.33,0.83,-0.83,0,3,13.822,,0,Kepler-band,13.804,,0,4559.00,100.00,-100.00,0,8,,,,,3,0.65,0.03,-0.03,0,8,1,2014-05-14,Kepler
Kepler-211,b,Kepler-211 b,Transit,0,2,4.13857500,0.00001000,-0.00001000,0,5,0.048000,,,0,1,,,,,0,,,,,0,,,,,0,,0.112,0.008,-0.008,0,3,,,,,0,0,1,0,19h01m45.40s,+43d10m06.5s,285.439151,0.000019,43.168484,0.000017,2,312.14,1.76,-1.76,0,3,13.283,,0,Kepler-band,13.273,,0,5123.00,100.00,-100.00,0,6,,,,,3,0.82,0.05,-0.05,0,7,1,2014-05-14,Kepler
Kepler-211,c,Kepler-211 c,Transit,0,2,6.04045000,0.00001600,-0.00001600,0,5,0.062000,,,0,1,,,,,0,,,,,0,,,,,1,,0.115,0.008,-0.008,0,4,,,,,0,0,1,0,19h01m45.40s,+43d10m06.5s,285.439151,0.000019,43.168484,0.000017,2,312.14,1.76,-1.76,0,3,13.283,,0,Kepler-band,13.273,,0,5123.00,100.00,-100.00,0,6,,,,,3,0.82,0.05,-0.05,0,7,1,2014-05-14,Kepler
Kepler-212,b,Kepler-212 b,Transit,0,2,16.25758200,0.00037800,-0.00037800,0,3,0.133000,,,0,1,,,,,0,,,,,0,,,,,0,,0.097,0.019,-0.019,0,3,,,,,0,0,1,0,19h10m29.00s,+43d08m30.0s,287.620834,0.000017,43.141678,0.000017,2,701.04,8.71,-8.71,0,3,13.178,,0,Kepler-band,12.987,,0,5852.00,100.00,-100.00,0,5,,,,,2,1.46,0.27,-0.27,0,5,1,2014-05-14,Kepler
Kepler-212,c,Kepler-212 c,Transit,0,2,31.80517400,0.00014200,-0.00014200,0,4,0.207000,,,0,1,,,,,0,,,,,0,,,,,0,,0.244,0.045,-0.045,0,3,,,,,0,0,1,0,19h10m29.00s,+43d08m30.0s,287.620834,0.000017,43.141678,0.000017,2,701.04,8.71,-8.71,0,3,13.178,,0,Kepler-band,12.987,,0,5852.00,100.00,-100.00,0,5,,,,,2,1.46,0.27,-0.27,0,5,1,2014-05-14,Kepler
Kepler-213,b,Kepler-213 b,Transit,0,2,2.46236000,0.00000600,-0.00000600,0,3,0.036000,,,0,1,,,,,0,,,,,0,,,,,0,,0.145,0.028,-0.028,0,3,,,,,0,0,1,0,19h23m17.80s,+44d38m49.9s,290.824182,0.000017,44.647186,0.000017,2,646.74,7.49,-7.49,0,3,13.648,,0,Kepler-band,13.602,,0,5696.00,100.00,-100.00,0,6,,,,,2,1.20,0.22,-0.22,0,6,1,2014-05-14,Kepler
Kepler-213,c,Kepler-213 c,Transit,0,2,4.82296200,0.00000800,-0.00000800,0,2,0.057000,,,0,1,,,,,0,,,,,0,,,,,0,,0.209,0.040,-0.040,0,3,,,,,0,0,1,0,19h23m17.80s,+44d38m49.9s,290.824182,0.000017,44.647186,0.000017,2,646.74,7.49,-7.49,0,3,13.648,,0,Kepler-band,13.602,,0,5696.00,100.00,-100.00,0,6,,,,,2,1.20,0.22,-0.22,0,6,1,2014-05-14,Kepler
HAT-P-36,b,HAT-P-36 b,Transit,0,1,1.32734683,0.00000048,-0.00000048,0,6,0.024100,0.000470,-0.000470,0,5,,,,0,4,87.130,0.004,-0.130,0,6,1.84820,0.08700,-0.08700,0,7,Mass,1.277,0.020,-0.020,0,6,1.17500,0.07800,-0.07800,0,5,0,0,0,12h33m03.90s,+44d54m55.3s,188.266255,0.000017,44.915352,0.000017,1,296.93,2.27,-2.27,0,2,12.262,0.068,0,V (Johnson),12.093,,0,5620.00,40.00,-40.00,0,7,1.03,0.03,-0.03,0,6,1.04,0.01,-0.01,0,7,0,2019-07-11,HATNet
HAT-P-37,b,HAT-P-37 b,Transit,0,1,2.79743600,0.00000700,-0.00000700,0,3,0.037900,0.000600,-0.000600,0,3,0.058000,0.038000,-0.038000,0,2,86.900,0.400,-0.500,0,3,1.16900,0.10300,-0.10300,0,3,Mass,1.178,0.077,-0.077,0,3,0.89000,0.19000,-0.19000,0,3,0,0,0,18h57m11.06s,+51d16m08.9s,284.296064,0.000017,51.269138,0.000017,1,411.00,26.00,-26.00,0,2,13.230,0.320,0,V (Johnson),13.262,,0,5500.00,100.00,,0,3,0.93,0.04,,0,2,0.88,0.06,,0,4,0,2014-05-14,HATNet
HAT-P-38,b,HAT-P-38 b,Transit,0,1,4.64038200,0.00003200,-0.00003200,0,3,0.052300,0.000900,-0.000900,0,2,0.067000,0.047000,-0.047000,0,2,88.300,0.700,-0.700,0,2,0.26700,0.02000,-0.02000,0,2,Mass,0.825,0.092,-0.063,0,2,0.59000,0.16000,-0.16000,0,2,0,0,0,02h21m31.98s,+32d14m46.1s,35.383234,0.000019,32.246151,0.000017,1,249.00,26.00,-19.00,0,2,12.557,0.094,0,V (Johnson),12.302,,0,5330.00,100.00,,0,3,0.89,0.04,,0,2,0.92,0.10,,0,3,0,2014-05-14,HATNet
HAT-P-39,b,HAT-P-39 b,Transit,0,1,3.54387000,0.00000500,-0.00000500,0,2,0.050900,0.000600,-0.000600,0,2,0.000000,,,0,2,87.000,1.000,-1.000,0,2,0.59900,0.09900,-0.09900,0,2,Mass,1.571,0.108,-0.081,0,2,0.19000,0.04000,-0.04000,0,2,0,0,0,07h35m01.98s,+17d49m48.3s,113.758247,0.000017,17.830082,0.000017,1,642.00,29.00,-29.00,0,2,12.422,,0,V (Johnson),12.227,,0,6430.00,100.00,,0,3,1.40,0.05,,0,2,1.62,0.08,,0,3,0,2014-05-14,HATNet
HAT-P-40,b,HAT-P-40 b,Transit,0,1,4.45724000,0.00001000,-0.00001000,0,3,,,,0,2,0.000000,,,0,3,88.300,0.900,-0.900,0,3,0.48000,0.13000,-0.13000,0,3,Mass,1.520,0.170,-0.170,0,3,,,,0,2,0,0,0,22h22m03.09s,+45d27m26.6s,335.512861,0.000019,45.457378,0.000017,1,470.68,6.57,-6.57,0,2,11.699,,0,V (Johnson),11.416,,0,6080.00,100.00,-100.00,0,4,1.03,0.40,-0.40,0,3,1.94,0.22,-0.22,0,4,0,2018-04-26,HATNet
HAT-P-41,b,HAT-P-41 b,Transit,0,1,2.69405000,0.00000400,-0.00000400,0,3,,,,0,2,0.000000,,,0,3,87.700,1.000,-1.000,0,3,1.19000,0.60000,-0.60000,0,3,Mass,2.050,0.500,-0.500,0,3,,,,0,2,0,0,0,19h49m17.44s,+04d40m20.7s,297.322651,0.000017,4.672421,0.000017,1,351.63,4.53,-4.53,0,2,11.087,,0,V (Johnson),10.939,,0,6390.00,100.00,-100.00,0,5,2.56,1.90,-1.90,0,4,2.05,0.50,-0.50,0,5,0,2018-04-26,HATNet
HAT-P-42,b,HAT-P-42 b,Transit,0,1,4.64187800,0.00003200,-0.00003200,0,3,0.057500,0.001100,-0.001100,0,2,0.000000,,,0,2,85.900,1.300,-0.800,0,2,1.04400,0.08300,-0.08300,0,2,Mass,1.280,0.153,-0.153,0,2,0.61000,0.34000,-0.15000,0,2,0,0,0,09h01m22.65s,+06d05m50.0s,135.344391,0.000036,6.097230,0.000033,1,447.00,41.00,-41.00,0,2,12.168,0.030,0,V (Johnson),12.003,,0,5743.00,50.00,-50.00,0,3,1.18,0.07,-0.07,0,2,1.53,0.14,-0.14,0,3,0,2014-05-14,HATNet
HAT-P-43,b,HAT-P-43 b,Transit,0,1,3.33268700,0.00001500,-0.00001500,0,3,0.044300,0.000400,-0.000600,0,2,0.000000,,,0,2,88.700,0.700,-0.700,0,2,0.66200,0.06000,-0.06000,0,2,Mass,1.281,0.062,-0.033,0,2,0.39000,0.05000,-0.05000,0,2,0,0,0,08h35m42.18s,+10d12m24.0s,128.925737,0.000019,10.206653,0.000017,2,542.00,22.00,-16.00,0,2,13.356,0.030,0,V (Johnson),13.216,,0,5645.00,74.00,-74.00,0,3,1.05,0.03,-0.04,0,2,1.10,0.04,-0.02,0,3,0,2014-05-14,HATNet
HAT-P-44,b,HAT-P-44 b,Transit,0,2,4.30121900,0.00001900,-0.00001900,0,2,0.050700,0.000700,-0.000700,0,1,0.044000,0.052000,-0.052000,0,1,89.100,0.400,-0.400,0,1,0.35200,0.02900,-0.02900,0,1,Mass,1.242,0.106,-0.051,0,1,0.23000,0.04000,-0.04000,0,1,0,0,0,14h12m34.58s,+47d00m52.9s,213.144074,0.000031,47.014687,0.000017,1,363.00,31.00,-17.00,0,2,,,,,12.973,,0,5295.00,100.00,-100.00,0,2,0.94,0.04,-0.04,0,1,0.95,0.08,-0.04,0,2,0,2014-05-14,HATNet
HAT-P-44,c,HAT-P-44 c,Radial Velocity,0,2,872.20000000,1.70000000,-1.70000000,0,1,1.752000,0.025000,-0.025000,0,1,0.494000,0.081000,-0.081000,0,1,,,,,0,4.00000,1.40000,-0.80000,0,1,Msini,,,,,0,,,,,0,0,0,0,14h12m34.58s,+47d00m52.9s,213.144074,0.000031,47.014687,0.000017,1,363.00,31.00,-17.00,0,2,,,,,12.973,,0,5295.00,100.00,-100.00,0,2,0.94,0.04,-0.04,0,1,0.95,0.08,-0.04,0,2,0,2014-05-14,W. M. Keck Observatory
HAT-P-45,b,HAT-P-45 b,Transit,0,1,3.12899200,0.00002100,-0.00002100,0,3,0.045200,0.000700,-0.000700,0,2,0.049000,0.063000,-0.063000,0,2,87.800,0.900,-0.900,0,2,0.89200,0.13700,-0.09900,0,2,Mass,1.426,0.175,-0.087,0,2,0.38000,0.09000,-0.09000,0,2,0,0,0,18h17m29.58s,-03d22m51.7s,274.373238,0.000017,-3.381036,0.000017,1,305.00,35.00,-17.00,0,2,,,,,12.398,,0,6330.00,100.00,-100.00,0,3,1.26,0.06,-0.06,0,2,1.32,0.15,-0.07,0,3,0,2014-05-14,HATNet
HAT-P-46,b,HAT-P-46 b,Transit,0,1,4.46312900,0.00004800,-0.00004800,0,2,0.057700,0.001400,-0.000900,0,1,0.123000,0.120000,-0.120000,0,1,85.500,0.800,-2.300,0,1,0.49300,0.08200,-0.05200,0,1,Mass,1.284,0.271,-0.133,0,1,0.28000,0.10000,-0.10000,0,1,0,0,0,18h01m46.61s,-02d58m15.4s,270.444201,0.000017,-2.970947,0.000017,1,296.00,61.00,-29.00,0,2,,,,,11.684,,0,6120.00,100.00,-100.00,0,2,1.28,0.10,-0.06,0,1,1.40,0.29,-0.14,0,2,0,2014-05-14,HATNet
HAT-P-49,b,HAT-P-49 b,Transit,0,1,2.69155000,0.00000600,-0.00000600,0,3,,,,0,2,0.000000,,,0,3,86.200,1.700,-1.700,0,3,2.20000,0.59000,-0.59000,0,3,Mass,1.590,0.180,-0.180,0,3,,,,0,2,0,0,0,20h21m45.94s,+26d41m33.5s,305.441397,0.000017,26.692652,0.000017,1,353.89,3.56,-3.56,0,2,10.326,0.010,0,V (Johnson),10.207,,0,6820.00,52.00,-52.00,0,4,2.22,0.83,-0.83,0,3,2.06,0.23,-0.23,0,4,0,2018-04-26,HATNet
HAT-P-54,b,HAT-P-54 b,Transit,0,1,3.79984700,0.00001400,-0.00001400,0,2,0.041170,0.000430,-0.000430,0,2,0.074000,,,1,2,87.040,0.084,-0.084,0,2,0.76000,0.03200,-0.03200,0,2,Mass,0.944,0.028,-0.028,0,2,1.11800,0.09800,-0.09800,0,2,0,0,0,06h39m35.52s,+25d28m57.1s,99.898003,0.000000,25.482540,0.000000,1,144.25,0.58,-0.58,0,1,13.600,,0,Kepler-band,13.017,,0,4390.00,50.00,-50.00,0,3,0.65,0.02,-0.02,0,2,0.62,0.01,-0.01,0,3,0,2015-04-24,HATNet
HATS-1,b,HATS-1 b,Transit,0,1,3.44645900,0.00000400,-0.00000400,0,2,0.044400,0.000800,-0.000800,0,2,0.120000,0.092000,-0.092000,0,2,85.600,0.600,-1.400,0,2,1.85500,0.26200,-0.19600,0,2,Mass,1.302,0.162,-0.098,0,2,1.03000,0.25000,-0.25000,0,2,0,0,0,11h42m06.08s,-23d21m17.4s,175.525336,0.000019,-23.354836,0.000019,1,303.00,38.00,-23.00,0,2,12.053,0.017,0,V (Johnson),11.936,,0,5870.00,100.00,,0,3,0.99,0.05,,0,2,1.04,0.13,,0,3,0,2014-05-14,HATSouth
HATS-2,b,HATS-2 b,Transit,0,1,1.35413300,0.00000100,-0.00000100,0,2,0.023000,0.000300,-0.000300,0,2,0.000000,,,0,2,87.200,0.700,-0.700,0,2,1.34500,0.15000,-0.15000,0,2,Mass,1.168,0.030,-0.030,0,2,1.05000,0.14000,-0.14000,0,2,0,0,0,11h46m57.38s,-22d33m46.8s,176.739094,0.000019,-22.562992,0.000017,1,360.00,11.00,-11.00,0,2,13.562,0.016,0,V (Johnson),13.342,,0,5227.00,95.00,-95.00,0,3,0.88,0.04,-0.04,0,2,0.90,0.02,-0.02,0,3,0,2014-05-14,HATSouth
HATS-3,b,HATS-3 b,Transit,0,1,3.54785100,0.00000500,-0.00000500,0,3,0.048500,0.000400,-0.000600,0,2,0.000000,,,0,3,86.200,0.300,-0.300,0,3,1.07100,0.13600,-0.13600,0,3,Mass,1.381,0.035,-0.035,0,3,0.51000,0.07000,-0.07000,0,2,0,0,0,20h49m49.79s,-24d25m43.7s,312.457440,0.000019,-24.428793,0.000019,1,453.00,11.00,-11.00,0,2,12.440,0.200,0,V (Johnson),11.891,,0,6351.00,76.00,-76.00,0,4,1.21,0.04,-0.04,0,3,1.40,0.03,-0.03,0,4,0,2014-05-14,HATSouth
HATS-4,b,HATS-4 b,Transit,0,1,2.51672900,0.00000200,-0.00000200,0,2,0.036200,0.000200,-0.000200,0,2,0.013000,0.016000,-0.016000,0,2,88.500,0.600,-0.600,0,2,1.32300,0.02800,-0.02800,0,2,Mass,1.020,0.037,-0.037,0,2,1.55000,0.16000,-0.16000,0,2,0,0,0,06h16m26.90s,-22d32m48.8s,94.112075,0.000017,-22.546885,0.000017,1,420.00,12.00,-12.00,0,2,13.459,0.017,0,V (Johnson),13.286,,0,5403.00,50.00,-50.00,0,3,1.00,0.02,-0.02,0,2,0.93,0.02,-0.02,0,3,0,2014-07-02,HATSouth
HATS-5,b,HATS-5 b,Transit,0,1,4.76338700,0.00001000,-0.00001000,0,2,0.054200,0.000600,-0.000600,0,2,0.019000,0.019000,-0.019000,0,2,89.300,0.300,-0.300,0,2,0.23700,0.01200,-0.01200,0,2,Mass,0.912,0.025,-0.025,0,2,0.39000,0.04000,-0.04000,0,2,0,0,0,04h28m53.49s,-21d28m54.9s,67.222871,0.000022,-21.481916,0.000017,1,257.00,8.00,-8.00,0,2,12.630,0.030,0,V (Johnson),12.429,,0,5304.00,50.00,-50.00,0,3,0.94,0.03,-0.03,0,2,0.87,0.02,-0.02,0,3,0,2014-05-14,HATSouth
